Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Sampling Matrix,Level of Aggregation,Statistic Name,Number of Samples,Standard Deviation,Standard Error,Mean Confidence Interval,Geometric Mean Confidence Interval,Position,Latitude,Longitude,Location Name,Determinant Name,Determinant Value,IPCheM QC,PulledDate,FileName,QA_Concerns
mercury,7439-97-6,ITA,Italy,ITA,NA,7.381,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,1344,0.6481,0.01768,0.726-0.795,0.534-0.584,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.7607,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,1344,0.6481,0.01768,0.726-0.795,0.534-0.584,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5587,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,1344,0.6481,0.01768,0.726-0.795,0.534-0.584,representative,NA,NA,NA,NA,NA,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.139,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.2086,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3875,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5974,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.9277,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.5022,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.875,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,5.218,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.7584,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5664,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,479,0.6133,0.02802,0.703-0.813,0.526-0.61,representative,NA,NA,NA,Age,18-35,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1391,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1883,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3567,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.6147,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.9849,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.5323,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.946,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,7.381,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.788,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.567,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,558,0.7258,0.03072,0.728-0.848,0.528-0.609,representative,NA,NA,NA,Age,36-50,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1118,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1776,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3132,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5726,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.95,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.4421,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.7243,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,3.154,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.7148,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5324,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,307,0.542,0.03093,0.654-0.776,0.485-0.584,representative,NA,NA,NA,Age,51-65,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1489,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.2022,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3519,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5807,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.9129,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.4429,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.7638,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,7.381,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.73,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5504,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,572,0.6128,0.02562,0.68-0.78,0.516-0.588,representative,NA,NA,NA,Alcohol,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1254,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1928,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3503,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.6094,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.0018,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.5559,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.9969,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,5.125,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.7761,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5617,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,743,0.6569,0.0241,0.729-0.823,0.528-0.598,representative,NA,NA,NA,Alcohol,Yes,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1489,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.221,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3567,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5788,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.8982,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.3112,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.6304,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,5.218,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.6981,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.547,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,454,0.5249,0.02464,0.65-0.747,0.511-0.585,representative,NA,NA,NA,Sex,Female,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1225,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1893,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3471,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.6102,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.0193,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.5795,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,2.0674,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,7.381,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.7926,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5648,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,890,0.7008,0.02349,0.747-0.839,0.533-0.599,representative,NA,NA,NA,Sex,Male,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.1613,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.2308,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.369,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.6318,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.0357,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.6873,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,2.3317,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,7.381,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Maximum,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.8483,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Mean,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.6144,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Geometric Mean,236,0.7954,0.05178,0.746-0.95,0.552-0.683,representative,NA,NA,NA,Smoking,Ex,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.149,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,5 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.2189,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,10 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.3742,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,25 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.5952,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,50 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.9362,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,75 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.4802,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,90 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,1.8185,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,95 Percentile,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
mercury,7439-97-6,ITA,Italy,ITA,NA,0.04,ug/L,2008-2010,0.079,NA,Human (Blood),Serum,statistic,Minimum,783,0.6108,0.02183,0.711-0.796,0.537-0.6,representative,NA,NA,NA,Smoking,No,NA,2020,PROBE_Aggregate.csv,
