Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Analysed Fraction,Level of Aggregation,Statistic Name,Number of Samples,Number of Non Detects,Standard Deviation,Position,Latitude,Longitude,Location Name,Region,Determinant Name,Determinant Value,Study,IPCheM QC,PulledDate,FileName,QA_Concerns
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,72.13,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,29,1,15.35,representative,NA,NA,NA,Albert Canal,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,14.25,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,1,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,3.74,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,5.73,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,10.99,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,20.83,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,34.6,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Albert Canal,NA,42.18,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,30,2,11.18,representative,NA,NA,NA,Albert Canal,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,16.54,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,2.45,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,4.56,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,8.47,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,15.06,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,22.22,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,26.44,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,87.51,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,51,0,12.9,representative,NA,NA,NA,Antwerp City,Maternal education,Higher education,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,20.63,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,1,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,6.1,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,8.89,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,15.59,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,26.07,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,39.63,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,97.93,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,145,1,17.73,representative,NA,NA,NA,Antwerp City,Maternal education,Secondary school or lower,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,20,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,2.07,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,5.96,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,9.23,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,15.62,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,25.57,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,36.82,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,97.93,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,173,0,16.5,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,No,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,17.1,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,1,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,3.16,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,8.45,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,12.21,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,19.44,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,33.78,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,84.78,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,34,1,16.06,representative,NA,NA,NA,Antwerp City,Maternal smoking during pregnancy,Yes,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,19.16,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,1,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,4.5,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,8.6,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,15.19,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,25.71,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,35.08,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,86.15,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,100,1,15.23,representative,NA,NA,NA,Antwerp City,Sex,Female,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,19.7,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Mean,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,2.25,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,6.31,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,9.23,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,14.98,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,22.93,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,36.69,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Antwerp City,NA,97.93,µg/L,2002/01-2004/01,2,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,110,0,17.39,representative,NA,NA,NA,Antwerp City,Sex,Male,FLEHSI,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,9.96,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,Mean,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,2.42,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,4.44,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,6.43,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,8.14,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,50 Percentile,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,11.53,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,75 Percentile,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,15.28,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,90 Percentile,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,67.4,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,Maximum,151,0,7.23,representative,NA,NA,NA,Flemish region,Maternal education,Higher education,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,10.3,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,Mean,95,0,6.8,representative,NA,NA,NA,Flemish region,Maternal education,Secondary school or lower,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,2.84,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,Minimum,95,0,6.8,representative,NA,NA,NA,Flemish region,Maternal education,Secondary school or lower,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,5.26,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,10 Percentile,95,0,6.8,representative,NA,NA,NA,Flemish region,Maternal education,Secondary school or lower,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
lead,7439-92-1,BEL,Belgium,Flemish region,NA,7.05,µg/L,2008/01-2009/01,1.9,NA,Human (Cord Blood),cord whole blood,statistic,25 Percentile,95,0,6.8,representative,NA,NA,NA,Flemish region,Maternal education,Secondary school or lower,FLEHSII,IPCheM-M001: LOD AND LOQ missing (LOQ),2020,FLEHS_Aggregate.csv,"IPCheM-M001: LOD AND LOQ missing (LOQ),"
