Chemical Name,CAS Number,Country Code,Country Name,Sample Source Code,Sample Source Name,Concentration Value,Unit of Measure,Sampling Date,LOD,LOQ,Media,Level of Aggregation,Statistic Name,Number of Samples,Samples Below LOQ,Percentage of Samples >= LOD,Position,Latitude,Longitude,Location Name,Compound,Cohort Code,Cohort Name,Determinant Name,Determinant Value,Sample Type,Confidence Interval,IPCheM QC,PulledDate,FileName,QA_Concerns
mono-carboxy-iso-octyl phthalate,NA,DNK,Denmark,DNK,NA,0.14,ng/mL,2011 - 2012,0.11,NA,Human (Urine),statistic,Minimum,565,0,100,representative,NA,NA,NA,SUM OF unspecific mono-carboxy-iso-octyl phthalates,4,Pregnant Women,NA,NA,Spot,3.5-4.23,NA,2020,Danish HBM.csv,
mono-carboxy-iso-octyl phthalate,NA,DNK,Denmark,DNK,NA,0.9,ng/mL,2011 - 2012,0.11,NA,Human (Urine),statistic,Percentile 10,565,0,100,representative,NA,NA,NA,SUM OF unspecific mono-carboxy-iso-octyl phthalates,4,Pregnant Women,NA,NA,Spot,3.5-4.23,NA,2020,Danish HBM.csv,
mono-carboxy-iso-octyl phthalate,NA,DNK,Denmark,DNK,NA,3.79,ng/mL,2011 - 2012,0.11,NA,Human (Urine),statistic,Percentile 50,565,0,100,representative,NA,NA,NA,SUM OF unspecific mono-carboxy-iso-octyl phthalates,4,Pregnant Women,NA,NA,Spot,3.5-4.23,NA,2020,Danish HBM.csv,
mono-carboxy-iso-octyl phthalate,NA,DNK,Denmark,DNK,NA,7.88,ng/mL,2011 - 2012,0.11,NA,Human (Urine),statistic,Percentile 75,565,0,100,representative,NA,NA,NA,SUM OF unspecific mono-carboxy-iso-octyl phthalates,4,Pregnant Women,NA,NA,Spot,3.5-4.23,NA,2020,Danish HBM.csv,
mono-carboxy-iso-octyl phthalate,NA,DNK,Denmark,DNK,NA,22.1,ng/mL,2011 - 2012,0.11,NA,Human (Urine),statistic,Percentile 95,565,0,100,representative,NA,NA,NA,SUM OF unspecific mono-carboxy-iso-octyl phthalates,4,Pregnant Women,NA,NA,Spot,3.5-4.23,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,36.6,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 50,561,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,First morning,38.3-45.8,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,37.4,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Geometric Mean,556,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,First morning,34.7-40.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,2.19,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Minimum,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,39.4-46.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,15,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 10,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,39.4-46.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,23,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 25,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,39.4-46.3,NA,2020,Danish HBM.csv,
monoethyl phthalate,2306-33-4,DNK,Denmark,DNK,NA,74.8,ng/mL,2006 - 2008,0.53,NA,Human (Urine),statistic,Percentile 75,538,0,100,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,First morning,39.4-46.3,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.41,ng/mL,2007,0.06,NA,Human (Urine),statistic,Maximum,73,42,42.5,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.09,ng/mL,2007,0.06,NA,Human (Urine),statistic,Geometric Mean,25,14,44,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.06-0.13,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.39,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 90,25,14,44,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.06-0.13,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 25,25,14,44,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.06-0.13,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Minimum,25,14,44,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.06-0.13,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.07,ng/mL,2007,0.06,NA,Human (Urine),statistic,Geometric Mean,64,42,34.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.05-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.1,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 75,64,42,34.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.05-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 25,64,42,34.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.05-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Minimum,64,42,34.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.05-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.39,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 95,65,38,41.5,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.06-0.1,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.14,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 75,65,38,41.5,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.06-0.1,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 10,73,42,42.5,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.07,ng/mL,2007,0.06,NA,Human (Urine),statistic,Geometric Mean,129,80,38,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.14,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 75,129,80,38,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 25,129,80,38,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Minimum,129,80,38,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.29,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 90,31,24,22.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.04-0.09,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.07,ng/mL,2007,0.06,NA,Human (Urine),statistic,Geometric Mean,31,24,22.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.04-0.09,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 10,31,24,22.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.04-0.09,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2007,0.06,NA,Human (Urine),statistic,Minimum,31,24,22.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.04-0.09,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.34,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 95,73,42,42.5,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.13,ng/mL,2007,0.06,NA,Human (Urine),statistic,Percentile 75,73,42,42.5,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.06-0.08,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.07,ng/mL,2011 - 2012,0.06,NA,Human (Urine),statistic,Geometric Mean,565,425,24.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.06-0.07,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.38,ng/mL,2011 - 2012,0.06,NA,Human (Urine),statistic,Percentile 90,565,425,24.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.06-0.07,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.03,ng/mL,2011 - 2012,0.06,NA,Human (Urine),statistic,Minimum,565,425,24.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.06-0.07,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,1.78,ng/mL,2007 - 2009,0.06,NA,Human (Urine),statistic,Percentile 95,309,29,90.6,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.46,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.46,ng/mL,2007 - 2009,0.06,NA,Human (Urine),statistic,Percentile 50,309,29,90.6,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.46,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.07,ng/mL,2007 - 2009,0.06,NA,Human (Urine),statistic,Percentile 10,309,29,90.6,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.46,NA,2020,Danish HBM.csv,
"2,4,5-trichlorophenol",95-95-4,DNK,Denmark,DNK,NA,0.68,ng/mL,2007 - 2009,0.06,NA,Human (Urine),statistic,Mean,309,29,90.6,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.36-0.46,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,0.035,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Percentile 25,517,153,70.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.16-0.19,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,0.75,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Percentile 90,517,153,70.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.16-0.19,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,0.035,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 10,309,31,90,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.37-0.48,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,0.92,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Mean,309,31,90,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.37-0.48,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,0.43,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 50,309,31,90,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.37-0.48,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,3.35,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 95,309,31,90,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.37-0.48,NA,2020,Danish HBM.csv,
"2,4-dichlorophenol",120-83-2,DNK,Denmark,DNK,NA,0.37,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Mean,517,153,70.4,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.16-0.19,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,43.7,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Maximum,517,301,41.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.12-0.15,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,1.6,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Percentile 95,517,301,41.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.12-0.15,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,0.035,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Minimum,309,74,76.1,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.22-0.3,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,0.035,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 10,309,74,76.1,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.22-0.3,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,0.55,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Percentile 75,309,74,76.1,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.22-0.3,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,0.26,ng/mL,2007 - 2009,0.07,NA,Human (Urine),statistic,Geometric Mean,309,74,76.1,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.22-0.3,NA,2020,Danish HBM.csv,
"2,5-dichlorophenol",583-78-8,DNK,Denmark,DNK,NA,0.035,ng/mL,2011 - 2012,0.07,NA,Human (Urine),statistic,Minimum,517,301,41.8,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.12-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.31,ng/mL,2007,0.12,NA,Human (Urine),statistic,Geometric Mean,73,18,75.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.26-0.39,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.57,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 75,73,18,75.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.26-0.39,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 10,73,18,75.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.26-0.39,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Minimum,73,18,75.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,10-13 years,24 hour,0.26-0.39,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.29,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 95,25,2,92,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.33-0.61,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.8,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 75,25,2,92,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.33-0.61,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.14,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 10,25,2,92,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.33-0.61,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.56,ng/mL,2007,0.12,NA,Human (Urine),statistic,Mean,25,2,92,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.33-0.61,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.55,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 95,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.36,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 50,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 10,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.52,ng/mL,2007,0.12,NA,Human (Urine),statistic,Mean,64,10,84.4,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.3-0.46,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.92,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 90,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.36,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 50,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.45,ng/mL,2007,0.12,NA,Human (Urine),statistic,Maximum,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.44,ng/mL,2007,0.12,NA,Human (Urine),statistic,Mean,65,13,80,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.26-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.08,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 90,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.24,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 25,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.87,ng/mL,2007,0.12,NA,Human (Urine),statistic,Maximum,129,23,82.2,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.3-0.4,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.14,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Geometric Mean,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Percentile 50,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Percentile 10,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.2,ng/mL,2011 - 2012,0.12,NA,Human (Urine),statistic,Mean,565,325,42.5,representative,NA,NA,NA,NA,4,Pregnant Women,NA,NA,Spot,0.13-0.15,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.48,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Percentile 75,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.15,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Percentile 25,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.06,ng/mL,2007 - 2009,0.12,NA,Human (Urine),statistic,Minimum,309,62,79.9,representative,NA,NA,NA,NA,3,Young Men,NA,NA,Spot,0.25-0.3,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,1.59,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 95,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.52,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 75,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.12,ng/mL,2007,0.12,NA,Human (Urine),statistic,Percentile 10,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
2-phenyl phenol,90-43-7,DNK,Denmark,DNK,NA,0.49,ng/mL,2007,0.12,NA,Human (Urine),statistic,Mean,31,3,90.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,14-20 years,24 hour,0.27-0.48,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Minimum,25,6,76,representative,NA,NA,NA,NA,2,Children and Adolescents,Age group,5-9 years,24 hour,0.36-1.09,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Minimum,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 10,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,2.49,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 95,129,19,85.3,representative,NA,NA,NA,NA,2,Children and Adolescents,Total,NA,24 hour,0.4-0.58,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.95,ng/mL,2007,0.13,NA,Human (Urine),statistic,Mean,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 10,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.45,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 50,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,5.17,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 95,65,10,84.6,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Males,24 hour,0.36-0.63,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Minimum,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,0.065,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 10,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
4-phenyl phenol,92-69-3,DNK,Denmark,DNK,NA,1.05,ng/mL,2007,0.13,NA,Human (Urine),statistic,Percentile 75,64,9,85.9,representative,NA,NA,NA,NA,2,Children and Adolescents,Gender,Females,24 hour,0.38-0.62,NA,2020,Danish HBM.csv,
